"URBANPETSSERVICESPRIVATELIMITED,AksharComplex,Ahmedabad,9662825744,GSTNO:24AAECU0338G1ZN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Item Master 
 
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRANDS,DEPARTMENT,CATEGORY,Item,Item name,Unicode Item Name,Brand name,Item alias,Rack,Product type,Allow Negative Stock,Weighable,Discount,Status,Focus Product,Non MRP,Packing Charge,Selling Price Policy,Item_Short_Name,Landing cost,MRP,Pur_net,Packed price,Selling,ISBN,Yop,Author,Total pages,Expiry Date Format,Show online store,BEM %,GST Rate,HSN Code,Purchase Abatement,Sales Abatement,Purchase GST On,Sales GST On,Is Exempted,Tax Type,Image Upload,Item Open Type,Weight,Supplier,Store Pickup,Inclusive of tax,Batch/Expiry,Mfg Date,Digits after decimal,MFR Format,Item Preparation Status,Repack Conversion(in Grams),Description,Base UOM Volume,Base UOM,Sub UOM Volume,Sub UOM,Tax %,Addl. Tax %,Sell_Through,DMS,Apple_Care,Service Applicable,created_date,Material Type,Tax description,Material Group,Shelf No,Item type,rcol.exchange,Minimum Selling,Online Special Price,Special Excies Cess Amt,Shelf Life,Minimum Shelf Life,Unique Barcode Id,Sell By,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pedigree,Dog Food,Dry Food ,43,Pedigree Pro Puppy Large Breed 20KG,,Pedigree,,,Standard,No,No,0,Active,No,No,,Price Master,Pedig,"3,559.32","5,600.00","3,559.32","3,016.37","5,600.00",8902433002137,,,,dd-MM-yyyy,NO,0,18.00,23091000,0,0,Selling Price,Selling Price,Yes,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,,0,By Units,
Pedigree,Dog Food,Dry Food ,44,Pedigree Pro Puppy Small Breed 3KG,,Pedigree,,,Standard,No,No,0,Active,No,No,,Price Master,Pedig,635.59,"1,000.00",635.59,538.64,"1,000.00",,,,,dd-MM-yyyy,YES,0,18.00,23091000,0,0,Selling Price,Selling Price,Yes,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,,0,By Units,
Pedigree,Dog Food,Dry Food ,45,Pedigree pro Starter Mother and Pup  3 Kg,,Pedigree,,,Standard,No,No,0,Active,No,No,,Price Master,Pedig,762.71,"1,200.00",762.71,646.36,"1,200.00",8906002483709,0,,0,dd-MM-yyyy,YES,0,18.00,23091000,0,0,Selling Price,Selling Price,No,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,0,0,By Units,
Pedigree,Dog Food,Wet Food ,46,Pedigree Puppy Chicken and Liver in Gravy 350gm,,Pedigree,,,Standard,No,No,0,Active,No,No,,Price Master,Pedig,138.30,204.00,138.30,117.20,204.00,,0,,0,dd-MM-yyyy,NO,0,18.00,23091000,0,0,Selling Price,Selling Price,No,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,,0,By Units,
Pedigree,"Treats, Biscuits & Chews ",Treats  ,47,Pedigree Tasty Bites Chewy Cubes Chunks Lamb 50g,,Pedigree,,,Standard,No,No,0,Inactive,No,No,,Price Master,Pedig,95.33,150.00,95.33,80.79,150.00,,0,,0,dd-MM-yyyy,YES,0,18.00,23091000,0,0,Selling Price,Selling Price,No,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,0,0,By Units,
Pedigree,Dog Food,Wet Food ,48,1INCH X 5 SINGLE LEAD HEART,,Pedigree,,,Standard,No,No,0,Inactive,No,No,,Price Master,Pedig,108.47,160.00,108.47,91.92,160.00,,0,,0,dd-MM-yyyy,YES,0,18.00,23091000,0,0,Selling Price,Selling Price,No,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,,0,By Units,
Pedigree,"Treats, Biscuits & Chews ",Treats  ,49,Pedigree Mini Jumbone Small Chicken and Lamb 160Gm,,Pedigree,,,Standard,No,No,0,Active,No,No,,Price Master,Pedig,75.00,100.00,75.00,63.56,100.00,,0,,0,dd-MM-yyyy,NO,0,18.00,23091000,0,0,Selling Price,Selling Price,No,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,,0,By Units,
Pedigree,"Treats, Biscuits & Chews ",Treats  ,50,Pedigree Tasty Minis Cubes Puppy Chicken 125gm,,Pedigree,,,Standard,No,No,0,Inactive,No,No,,Price Master,Pedig,112.50,150.00,112.50,95.34,150.00,,0,,0,dd-MM-yyyy,YES,0,18.00,23091000,0,0,Selling Price,Selling Price,No,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,0,0,By Units,
Trixie,Accessories,Shoes & Socks,54,Dog Socks Non Slip S-M 2Pcs Grey,,Trixie,,,Standard,No,No,0,Active,No,No,,Price Master,Dog S,137.50,295.00,137.50,116.53,295.00,4011905195025,,,,,NO,0,18.00,42010000,0,0,Selling Price,Selling Price,Yes,GST,No,None,0.00,ABK Imports Pvt. Ltd,No,Yes,Not Required,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,,0,By Units,
Manufacturer,Accessories,Name Tag & Bell ,55,Name tag,,Manufacturer,,,Standard,No,No,0,Inactive,No,No,,Price Master,Name ,21.00,40.00,21.00,17.80,40.00,,0,,0,,YES,0,18.00,7606,0,0,Selling Price,Selling Price,No,GST,No,None,0.00,Distributor,No,Yes,Not Required,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,,0,By Units,
