"URBANPETSSERVICESPRIVATELIMITED,AksharComplex,Ahmedabad,9662825744,GSTNO:24AAECU0338G1ZN",,,,,,,,,,,
"Stock - Categorywise - SlowMoving - Item 
 DATE : from 01-04-2024 11-09-2026 ; Location : All Location ; 
",,,,,,,,,,,
Item name,BRANDS,DEPARTMENT,CATEGORY,Branch,Item code,Total sold qty.,Item amount,Current stock,Branch ID,Business Type,State
Snookie Tiny Chip Potato + Goat Milk Flavour 220gm,,,,,,47,"10,599.66",1,,,
,Snookie - Sai International,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,10713,47,"10,599.66",1,32772,BRANCH,Gujarat
Worlds Best Cat Food Adult 1.2 kg,,,,,,47,"15,277.28",4,,,
,Worlds Best cat Food,Cat Food,Dry Food ,URBAN PETS / MOTERA,10794,47,"15,277.28",4,32772,BRANCH,Gujarat
Crisps  chew Bone 5 Inch (4x1),,,,,,47,"12,382.49",2,,,
,Crisps,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,10798,47,"12,382.49",2,225,DISTRIBUTION CENTER,Gujarat
Snookie Pomegranate Stick 100gm,,,,,,47,"6,972.23",22,,,
,Snookie,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,11069,47,"6,972.23",22,225,DISTRIBUTION CENTER,Gujarat
Best Clean Cat Litter Original 5KG,,,,,,47,"16,475.09",2,,,
,Best Clean,Hygiene,Cat Litter ,URBANPETS SERVICES PRIVATE LIMITED,2673,47,"16,475.09",2,225,DISTRIBUTION CENTER,Gujarat
Aroma Tree Odour Neutralizer,,,,,,47,"8,843.52",4,,,
,Aroma ,Hygiene,Others ,URBAN PETS / MOTERA,2681,47,"8,843.52",4,32772,BRANCH,Gujarat
TTK Wocure 100ml,,,,,,47,"7,834.06",0,,,
,Shreeji Pet Shop,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,2746,47,"7,834.06",0,225,DISTRIBUTION CENTER,Gujarat
Venlyte Pet 30gm,,,,,,47,"1,552.18",9,,,
,Manufacturer,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,3004,47,"1,552.18",9,225,DISTRIBUTION CENTER,Gujarat
Royal Canin Giant Adult 15kg,,,,,,48,"452,060.85",5,,,
,Royal Canin,Dog Food,Dry Food ,URBAN PETS / MOTERA,1610,48,"452,060.85",5,32772,BRANCH,Gujarat
Orijen Original Adult Dog Food 11.4KG,,,,,,48,"521,323.72",2,,,
,Orijen,Dog Food,Dry Food ,URBAN PETS / MOTERA,1745,48,"521,323.72",2,32772,BRANCH,Gujarat
Vivaldis Grapitail 100Mg,,,,,,48,"43,075.42",3,,,
,Vivaldis,Medicine & Supplements ,Medicine ,URBAN PETS / MOTERA,5961,48,"43,075.42",3,32772,BRANCH,Gujarat
Me-O Mackeral 1.2KG,,,,,,48,"16,453.33",0,,,
,ME-O,Cat Food,Dry Food ,URBAN PETS / MOTERA,6810,48,"16,453.33",0,32772,BRANCH,Gujarat
First Bark Roasted Duck 200gm,,,,,,48,"16,645.32",2,,,
,First Bark,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,11524,48,"16,645.32",2,32772,BRANCH,Gujarat
Pedigree Pro Active Adult Large Breed 90gm,,,,,,48,0.00,0,,,
,Pedigree,Dog Food,Dry Food ,URBAN PETS / MOTERA,11495,48,0.00,0,32772,BRANCH,Gujarat
Felix gravy salmon adult 70gm,,,,,,48,"2,073.62",18,,,
,Felix ,Cat Food,Wet Food ,URBANPETS SERVICES PRIVATE LIMITED,11829,48,"2,073.62",18,225,DISTRIBUTION CENTER,Gujarat
N and D GF PKN CP Puppy Med-Maxi 2.5KG,,,,,,48,"108,049.47",2,,,
,Farmina,Dog Food,Dry Food ,URBAN PETS / MOTERA,7136,48,"108,049.47",2,32772,BRANCH,Gujarat
My Beau Vitamin & Mineral 300ML,,,,,,48,"48,369.11",11,,,
,My Beau ,Medicine & Supplements ,Supplements ,URBAN PETS / MOTERA,7322,48,"48,369.11",11,32772,BRANCH,Gujarat
JH 70G Bacon,,,,,,48,"6,454.94",0,,,
,JerHigh,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,7659,48,"6,454.94",0,32772,BRANCH,Gujarat
Chip Chops Lamb Cubes 70gm,,,,,,48,"8,201.10",0,,,
,Chip Chops,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,7699,48,"8,201.10",0,225,DISTRIBUTION CENTER,Gujarat
Snookie Tiny Chip Pumpkin + Goat Milk Flavour 220gm,,,,,,48,"8,810.08",6,,,
,Snookie - Sai International,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,10712,48,"8,810.08",6,32772,BRANCH,Gujarat
Kitty Yums Creamy Real Chicken - 5 Stick,,,,,,48,"3,731.08",51,,,
,Kitty Yums,Cat Food,Treats  ,URBAN PETS / MOTERA,10874,48,"3,731.08",51,32772,BRANCH,Gujarat
Vet-Pro Obesity Gravy 150gm,,,,,,48,"3,692.73",65,,,
,Vet-Pro,Dog Food,Prescription Food ,URBAN PETS / MOTERA,10955,48,"3,692.73",65,32772,BRANCH,Gujarat
Pup Ice Fruity Lollies Pineapples Flavour 3 Pcs 90gm,,,,,,48,"14,578.28",10,,,
,Pup Ice,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,10978,48,"14,578.28",10,32772,BRANCH,Gujarat
Snookie Lamb Stick 100gm,,,,,,48,"6,524.33",16,,,
,Snookie,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,11070,48,"6,524.33",16,225,DISTRIBUTION CENTER,Gujarat
Vet-Pro Obesity 12kg,,,,,,49,"201,431.78",0,,,
,Vet-Pro,Dog Food,Prescription Food ,URBANPETS SERVICES PRIVATE LIMITED,1580,49,"201,431.78",0,225,DISTRIBUTION CENTER,Gujarat
Drools Focus Puppy 12KG,,,,,,49,"214,660.08",5,,,
,Drools,Dog Food,Dry Food ,URBAN PETS / MOTERA,1569,49,"214,660.08",5,32772,BRANCH,Gujarat
Venita Soft Coat,,,,,,49,"16,665.04",0,,,
,Vetina ,Medicine & Supplements ,Supplements ,URBANPETS SERVICES PRIVATE LIMITED,2968,49,"16,665.04",0,225,DISTRIBUTION CENTER,Gujarat
SigProe,,,,,,49,"23,040.26",18,,,
,Manufacturer,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,3034,49,"23,040.26",18,225,DISTRIBUTION CENTER,Gujarat
ORTHORON TAB 28S,,,,,,49,"59,947.78",0,,,
,Manufacturer,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,5991,49,"59,947.78",0,225,DISTRIBUTION CENTER,Gujarat
SH- Puppy Chicken Egg and Milk 2.7 KG,,,,,,49,"26,568.29",3,,,
,Smart Heart,Dog Food,Dry Food ,URBAN PETS / MOTERA,6976,49,"26,568.29",3,32772,BRANCH,Gujarat
Canine Creek Club 10 Kg,,,,,,49,"101,705.05",9,,,
,Canine Creek ,Dog Food,Dry Food ,URBAN PETS / MOTERA,7188,49,"101,705.05",9,32772,BRANCH,Gujarat
Chip Chops Roast Duck Strips 70G,,,,,,49,"7,245.67",1,,,
,Chip Chops,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,7695,49,"7,245.67",1,225,DISTRIBUTION CENTER,Gujarat
"Earthbath Puppy with Awapuhi Cherry Essence, 100  ct re-sealable soft pack - Grooming Wipes",,,,,,49,"57,941.34",0,,,
,Earthbath,Hygiene,Towels & Wipes ,URBANPETS SERVICES PRIVATE LIMITED,8981,49,"57,941.34",0,225,DISTRIBUTION CENTER,Gujarat
JH 100 G Milky Stix,,,,,,50,"7,373.25",5,,,
,JerHigh,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,9736,50,"7,373.25",5,225,DISTRIBUTION CENTER,Gujarat
Neko Cat soft Chicken Jerky Sliced 30GM,,,,,,50,"6,050.42",0,,,
,Cataholic,Cat Food,Treats  ,URBAN PETS / MOTERA,1017,50,"6,050.42",0,32772,BRANCH,Gujarat
Hug N Wag Shed Control 500ml,,,,,,50,"21,218.16",5,,,
,TTK,Grooming,Shampoo & Conditioner ,URBANPETS SERVICES PRIVATE LIMITED,2513,50,"21,218.16",5,225,DISTRIBUTION CENTER,Gujarat
Lixen 600 mg,,,,,,50,"12,125.13",21,,,
,Manufacturer,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,2856,50,"12,125.13",21,225,DISTRIBUTION CENTER,Gujarat
Homiee and ginger fish fiesta 85 gms,,,,,,50,"2,831.40",0,,,
,Homiee & Ginger,Dog Food,Wet Food ,URBAN PETS / MOTERA,11838,50,"2,831.40",0,32772,BRANCH,Gujarat
Purepet Adult Cat Seafood 2.8 KG,,,,,,50,"20,903.87",0,,,
,Purepet,Cat Food,Dry Food ,URBAN PETS / MOTERA,10411,50,"20,903.87",0,32772,BRANCH,Gujarat
Lets Bite Pink Active Adult 20Kg,,,,,,50,"110,800.00",16,,,
,Lets Bite,Cat Food,Dry Food ,URBAN PETS / MOTERA,10660,50,"110,800.00",16,32772,BRANCH,Gujarat
Rantac AMP 2ml,,,,,,50,241.20,0,,,
,other,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,10682,50,241.20,0,225,DISTRIBUTION CENTER,Gujarat
Crisps Munchy Sticks Lamb Flavour 500gm,,,,,,50,"5,396.67",1,,,
,Crisps,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,10747,50,"5,396.67",1,225,DISTRIBUTION CENTER,Gujarat
Hester Cefshot TAzo 562.50mg,,,,,,50,"2,970.90",30,,,
,other,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,10850,50,"2,970.90",30,225,DISTRIBUTION CENTER,Gujarat
Fidele Weight Management 1.5 KG,,,,,,50,"77,374.00",2,,,
,Fidele,Dog Food,Prescription Food ,URBANPETS SERVICES PRIVATE LIMITED,10810,50,"77,374.00",2,225,DISTRIBUTION CENTER,Gujarat
Syringe With Needle 3ml,,,,,,50,"1,000.00",0,,,
,other,Medicine & Supplements ,Medical Equipment,URBANPETS SERVICES PRIVATE LIMITED,10860,50,"1,000.00",0,225,DISTRIBUTION CENTER,Gujarat
Goodies Long Lasting Dental Bar Salmon - S 425gm,,,,,,50,"23,058.00",1,,,
,Goodies,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,10858,50,"23,058.00",1,32772,BRANCH,Gujarat
GN Vegetable Bone,,,,,,50,"6,708.09",5,,,
,Gnawlers,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,7516,50,"6,708.09",5,225,DISTRIBUTION CENTER,Gujarat
SAVA LISYBIN SMALL TABLET,,,,,,50,"1,062.50",0,,,
,Hygiene,Medicine & Supplements ,Medicine ,URBAN PETS / MOTERA,7873,50,"1,062.50",0,32772,BRANCH,Gujarat
Kiltix Collar Large Size,,,,,,50,"32,986.10",0,,,
,Manufacturer,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,3186,50,"32,986.10",0,225,DISTRIBUTION CENTER,Gujarat
TTK Petoral K 200Mg 5X10,,,,,,50,"9,180.03",2,,,
,TTK,Medicine & Supplements ,Medicine ,URBAN PETS / MOTERA,5939,50,"9,180.03",2,32772,BRANCH,Gujarat
TEMP Seafood Medley 85G,,,,,,50,"14,750.30",1,,,
,Temptation,Cat Food,Treats  ,URBANPETS SERVICES PRIVATE LIMITED,6928,50,"14,750.30",1,225,DISTRIBUTION CENTER,Gujarat
Drools Focus Puppy 1.2 Kg,,,,,,50,"27,800.55",7,,,
,Drools,Dog Food,Dry Food ,URBAN PETS / MOTERA,7009,50,"27,800.55",7,32772,BRANCH,Gujarat
Royal Canin Mini Puppy 4 kg,,,,,,50,"152,415.40",0,,,
,Royal Canin,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,7054,50,"152,415.40",0,225,DISTRIBUTION CENTER,Gujarat
NP Vegan Medium 500G,,,,,,51,"8,422.19",0,,,
,Naughty Pet,"Treats, Biscuits & Chews ",Biscuits ,URBAN PETS / MOTERA,4108,51,"8,422.19",0,32772,BRANCH,Gujarat
METROGYL 200MG TAB,,,,,,51,0.65,0,,,
,Manufacturer,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,5978,51,0.65,0,225,DISTRIBUTION CENTER,Gujarat
Royal Canin Maxi Adult 4 kg,,,,,,51,"128,276.71",2,,,
,Royal Canin,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,7041,51,"128,276.71",2,225,DISTRIBUTION CENTER,Gujarat
Softee Cream 20gm,,,,,,51,"6,223.15",21,,,
,other,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,11491,51,"6,223.15",21,225,DISTRIBUTION CENTER,Gujarat
Neuroimpact  30 Tablet,,,,,,51,"16,450.87",21,,,
,mahima enterprise,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,11882,51,"16,450.87",21,225,DISTRIBUTION CENTER,Gujarat
drools junior Tuna mousse80gm,,,,,,51,"1,464.16",170,,,
,Drools,Dog Food,Wet Food ,URBAN PETS / MOTERA,11917,51,"1,464.16",170,32772,BRANCH,Gujarat
Drools adult veg gravy 120gm,,,,,,51,"1,878.48",579,,,
,Drools,Dog Food,Wet Food ,URBAN PETS / MOTERA,12149,51,"1,878.48",579,32772,BRANCH,Gujarat
Drools gravy chicken and liver 120gm,,,,,,51,"1,735.35",81,,,
,Drools,Dog Food,Wet Food ,URBAN PETS / MOTERA,12102,51,"1,735.35",81,32772,BRANCH,Gujarat
Orijen Original Adult Dog Food 17KG,,,,,,51,"728,561.74",0,,,
,Orijen,Dog Food,Dry Food ,URBAN PETS / MOTERA,1760,51,"728,561.74",0,32772,BRANCH,Gujarat
Big n Thick Mineral Bath Wipes,,,,,,51,"38,824.54",3,,,
,Petkin,Hygiene,Towels & Wipes ,URBAN PETS / MOTERA,2649,51,"38,824.54",3,32772,BRANCH,Gujarat
N and D GF PKN LB BB Adult Med-Maxi 12kg,,,,,,51,"462,629.26",2,,,
,Farmina,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,7107,51,"462,629.26",2,225,DISTRIBUTION CENTER,Gujarat
Chip Chops Sushi Rolls 70g,,,,,,51,"6,683.87",4,,,
,Chip Chops,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,7372,51,"6,683.87",4,225,DISTRIBUTION CENTER,Gujarat
Vitapol Economic Food For Rabbit 1200G,,,,,,51,"17,961.75",5,,,
,Vitapol,Miscellaneous,Miscellaneous,URBAN PETS / MOTERA,7824,51,"17,961.75",5,32772,BRANCH,Gujarat
Himalaya Immunol 100 ml,,,,,,51,"5,692.62",13,,,
,Himalaya,Medicine & Supplements ,Supplements ,URBANPETS SERVICES PRIVATE LIMITED,7850,51,"5,692.62",13,225,DISTRIBUTION CENTER,Gujarat
Labrador Retriever Deluxe  Spa,,,,,,51,"52,200.00",5,,,
,URBANPETS ,SERVICE,Deluxe Spa ,URBAN PETS / MOTERA,10424,51,"52,200.00",5,32772,BRANCH,Gujarat
All 4 pet Ear Mite Ear CL 50ml,,,,,,51,"17,457.52",0,,,
,other,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,10852,51,"17,457.52",0,225,DISTRIBUTION CENTER,Gujarat
Vetrina Setplet 100ml,,,,,,52,"14,100.51",19,,,
,Vetrina,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,10690,52,"14,100.51",19,225,DISTRIBUTION CENTER,Gujarat
Snookie Tiny Chip Blueberry + Goat Milk Flavour 220gm,,,,,,52,"9,575.34",2,,,
,Snookie - Sai International,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,10710,52,"9,575.34",2,32772,BRANCH,Gujarat
NP Gobble 300G,,,,,,52,"6,032.04",0,,,
,Naughty Pet,"Treats, Biscuits & Chews ",Biscuits ,URBAN PETS / MOTERA,10838,52,"6,032.04",0,32772,BRANCH,Gujarat
Kitty Yums Creamy Crab and Chicken - 5 Stick,,,,,,52,"4,184.27",51,,,
,Kitty Yums,Cat Food,Treats  ,URBAN PETS / MOTERA,10956,52,"4,184.27",51,32772,BRANCH,Gujarat
Snookie Carrot Stick 100gm,,,,,,52,"7,028.29",27,,,
,Snookie,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,11068,52,"7,028.29",27,225,DISTRIBUTION CENTER,Gujarat
Vet-Pro Renal Gravy 150 GM,,,,,,52,"4,301.55",0,,,
,Vet pro ,Dog Food,Wet Food ,URBANPETS SERVICES PRIVATE LIMITED,9753,52,"4,301.55",0,225,DISTRIBUTION CENTER,Gujarat
Supercoat Adult Healthy Weight 3 kg,,,,,,52,"46,579.01",2,,,
,Supercoat,Dog Food,Dry Food ,URBAN PETS / MOTERA,7087,52,"46,579.01",2,32772,BRANCH,Gujarat
SH- Creamy Dog Treat Chicken and Carrot 60 gm,,,,,,52,"3,750.08",0,,,
,Smart Heart,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,7297,52,"3,750.08",0,225,DISTRIBUTION CENTER,Gujarat
GN 2.5 Inch Stick Roll 220G,,,,,,52,"16,704.79",0,,,
,Gnawlers,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,7529,52,"16,704.79",0,225,DISTRIBUTION CENTER,Gujarat
First Bark Fruity Blast Strawberry Bust 225G,,,,,,52,"13,821.12",7,,,
,First Bark,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,7745,52,"13,821.12",7,32772,BRANCH,Gujarat
Himalaya Adult Meat and Rice 20KG,,,,,,52,"184,566.80",5,,,
,Himalaya,Dog Food,Dry Food ,URBAN PETS / MOTERA,7772,52,"184,566.80",5,32772,BRANCH,Gujarat
Whiskas Adult Ocean Fish 7KG,,,,,,52,"83,551.76",2,,,
,Whiskas,Cat Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,779,52,"83,551.76",2,225,DISTRIBUTION CENTER,Gujarat
Petben Shampoo 200ml,,,,,,52,"19,546.81",11,,,
,Manufacturer,Grooming,Shampoo & Conditioner ,URBAN PETS / MOTERA,2381,52,"19,546.81",11,32772,BRANCH,Gujarat
Bio Groom Waterless Bath Shampoo 235 ml,,,,,,52,"54,675.80",6,,,
,Bio Groom,Grooming,Shampoo & Conditioner ,URBAN PETS / MOTERA,2495,52,"54,675.80",6,32772,BRANCH,Gujarat
TTK Comfoderm Oat Spray 200ml,,,,,,52,"11,204.62",0,,,
,TTK,Hygiene,Others ,URBANPETS SERVICES PRIVATE LIMITED,2672,52,"11,204.62",0,225,DISTRIBUTION CENTER,Gujarat
Big n Thick Oatmeal Petwipes 100 Wipes,,,,,,52,"40,380.33",3,,,
,Petkin,Hygiene,Towels & Wipes ,URBAN PETS / MOTERA,2686,52,"40,380.33",3,32772,BRANCH,Gujarat
huft saras wholesome flavours of india chicken biryani dog wet food - 300 gm,,,,,,53,"11,941.73",0,,,
,HUFT,Dog Food,Wet Food ,URBAN PETS / MOTERA,11469,53,"11,941.73",0,32772,BRANCH,Gujarat
Maxi Maintenance Adult 20kg,,,,,,53,"96,866.91",40,,,
,Maxi,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,12088,53,"96,866.91",40,225,DISTRIBUTION CENTER,Gujarat
NP Picnic Biscuits 900G,,,,,,53,"7,943.38",4,,,
,Naughty Pet,"Treats, Biscuits & Chews ",Biscuits ,URBANPETS SERVICES PRIVATE LIMITED,4117,53,"7,943.38",4,225,DISTRIBUTION CENTER,Gujarat
Munchess,,,,,,53,"6,977.85",0,,,
,other,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,4146,53,"6,977.85",0,225,DISTRIBUTION CENTER,Gujarat
Dog Choostik Raw Hide Stick 1 KG,,,,,,53,"35,679.69",0,,,
,other,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,4258,53,"35,679.69",0,32772,BRANCH,Gujarat
Me-O Tuna 20KG,,,,,,53,"211,205.77",1,,,
,ME-O,Cat Food,Dry Food ,URBAN PETS / MOTERA,6828,53,"211,205.77",1,32772,BRANCH,Gujarat
Friskies Kitten 400gm,,,,,,53,"8,602.00",0,,,
,Friskies ,Cat Food,Dry Food ,URBAN PETS / MOTERA,6881,53,"8,602.00",0,32772,BRANCH,Gujarat
GN 2.5 Inch Knotted Bone 500G,,,,,,53,"35,384.86",2,,,
,Gnawlers,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,7538,53,"35,384.86",2,32772,BRANCH,Gujarat
Himalaya Erina Plus CCC 200ml,,,,,,53,"14,772.25",6,,,
,Himalaya,Grooming,Shampoo & Conditioner ,URBAN PETS / MOTERA,7842,53,"14,772.25",6,32772,BRANCH,Gujarat
JerHigh Meat Mellow Bite Chicken with Quiinoa Bone and Joint 30gm,,,,,,54,"1,116.96",0,,,
,JerHigh,Dog Food,Wet Food ,URBAN PETS / MOTERA,11407,54,"1,116.96",0,32772,BRANCH,Gujarat
Gnawlers thick and creamy seafood and turmeric,,,,,,54,"1,371.21",9,,,
,Gnawlers,Dog Food,Wet Food ,URBAN PETS / MOTERA,11814,54,"1,371.21",9,32772,BRANCH,Gujarat
Maxi Puppy 20KG,,,,,,54,"108,300.00",1,,,
,Maxi,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,11811,54,"108,300.00",1,225,DISTRIBUTION CENTER,Gujarat
Felix Gravy Mackeral Adult 70gm,,,,,,54,"2,306.48",6,,,
,Felix ,Cat Food,Wet Food ,URBANPETS SERVICES PRIVATE LIMITED,11828,54,"2,306.48",6,225,DISTRIBUTION CENTER,Gujarat
Wanpy Soft Chicken Jerky Strips 100gm,,,,,,54,"10,896.70",1,,,
,Wanpy,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,10643,54,"10,896.70",1,32772,BRANCH,Gujarat
Snookie Tiny Chip Carrot + Goat Milk Flavour 220gm,,,,,,54,"11,541.35",2,,,
,Snookie - Sai International,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,10711,54,"11,541.35",2,32772,BRANCH,Gujarat
Sulbenz-Pet 200ml,,,,,,54,"14,537.16",44,,,
,Manufacturer,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,3003,54,"14,537.16",44,225,DISTRIBUTION CENTER,Gujarat
Vet-Pro Gastro Gravy 150gm,,,,,,54,"4,384.99",1,,,
,Vet-Pro,Dog Food,Wet Food ,URBANPETS SERVICES PRIVATE LIMITED,9665,54,"4,384.99",1,225,DISTRIBUTION CENTER,Gujarat
JH Meat as meals salmon  500gm,,,,,,54,"46,663.20",0,,,
,JerHigh,Dog Food,Dry Food ,URBAN PETS / MOTERA,10183,54,"46,663.20",0,32772,BRANCH,Gujarat
Chip Chops Chicken Liver Cubes 250gm,,,,,,55,"25,677.11",0,,,
,Chip Chops,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,10256,55,"25,677.11",0,32772,BRANCH,Gujarat
N and D Quin Dog GF Skin Coat Duck Adult 2.5Kg,,,,,,55,"152,887.75",5,,,
,Farmina,Dog Food,Dry Food ,URBAN PETS / MOTERA,7126,55,"152,887.75",5,32772,BRANCH,Gujarat
N and D GF PKN CP Starter Puppy 800GM,,,,,,55,"47,390.66",3,,,
,Farmina,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,7137,55,"47,390.66",3,225,DISTRIBUTION CENTER,Gujarat
Bow Jerky Lamb 700GM,,,,,,55,"49,171.16",0,,,
,Rena,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,7449,55,"49,171.16",0,225,DISTRIBUTION CENTER,Gujarat
BOL Glow & Shine Turmeric Chewstix 100G,,,,,,55,"10,008.69",0,,,
,Bark Out Loud,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,7727,55,"10,008.69",0,32772,BRANCH,Gujarat
Gn calcium chicken Sticks 810 gm,,,,,,55,"40,168.36",5,,,
,Gnawlers,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,11833,55,"40,168.36",5,32772,BRANCH,Gujarat
Pedigree Pro Puppy Large Breed 20KG,,,,,,55,"325,941.11",4,,,
,Pedigree,Dog Food,Dry Food ,URBAN PETS / MOTERA,43,55,"325,941.11",4,32772,BRANCH,Gujarat
SAVA OSCINAP EYE DROPS 10,,,,,,55,"10,237.57",4,,,
,Sava Vet ,Medicine & Supplements ,Medicine ,URBAN PETS / MOTERA,5938,55,"10,237.57",4,32772,BRANCH,Gujarat
Purepet Cat Adult Tuna And Salmon - 6 Kg,,,,,,55,"40,634.94",2,,,
,Purepet,Cat Food,Dry Food ,URBAN PETS / MOTERA,6068,55,"40,634.94",2,32772,BRANCH,Gujarat
Neeri KFT Pet Liq 200ml,,,,,,55,"27,071.27",7,,,
,Manufacturer,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,6134,55,"27,071.27",7,225,DISTRIBUTION CENTER,Gujarat
Pedigree Adult Meat and Rice 20KG,,,,,,55,"177,557.40",2,,,
,Pedigree,Dog Food,Dry Food ,URBAN PETS / MOTERA,6755,55,"177,557.40",2,32772,BRANCH,Gujarat
Friskies Seafood 1.1 kg,,,,,,55,"19,890.74",0,,,
,Friskies ,Cat Food,Dry Food ,URBAN PETS / MOTERA,6879,55,"19,890.74",0,32772,BRANCH,Gujarat
Royal Canin German Shepherd Adult 11KG,,,,,,55,"421,508.66",2,,,
,Royal Canin,Dog Food,Dry Food ,URBAN PETS / MOTERA,7062,55,"421,508.66",2,32772,BRANCH,Gujarat
Whiskas Adult Chicken 3KG,,,,,,56,"50,047.18",2,,,
,Whiskas,Cat Food,Dry Food ,URBAN PETS / MOTERA,6780,56,"50,047.18",2,32772,BRANCH,Gujarat
MeO Creamy Treat Chicken and Liver 300G,,,,,,56,"17,950.69",1,,,
,ME-O,Cat Food,Treats  ,URBANPETS SERVICES PRIVATE LIMITED,6839,56,"17,950.69",1,225,DISTRIBUTION CENTER,Gujarat
Kitty Yums Cat Adult 1.2 KG,,,,,,56,"18,884.50",0,,,
,Kitty Yums,Cat Food,Dry Food ,URBAN PETS / MOTERA,6910,56,"18,884.50",0,32772,BRANCH,Gujarat
Goodies Treat Cut Bone 125G,,,,,,56,"9,516.80",0,,,
,Goodies,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,7477,56,"9,516.80",0,32772,BRANCH,Gujarat
Goodies Spira Twist Sticks Chicken Liver Bacon 450G,,,,,,56,"30,419.10",4,,,
,Goodies,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,7497,56,"30,419.10",4,225,DISTRIBUTION CENTER,Gujarat
Fidele Adult Small And Medium 3.5 Kg,,,,,,56,"102,190.00",0,,,
,Fidele,Dog Food,Dry Food ,URBAN PETS / MOTERA,9743,56,"102,190.00",0,32772,BRANCH,Gujarat
WG-Hemp seed oil 30ml,,,,,,56,"21,706.00",0,,,
,other,Medicine & Supplements ,Supplements ,URBANPETS SERVICES PRIVATE LIMITED,10087,56,"21,706.00",0,225,DISTRIBUTION CENTER,Gujarat
