"MBQ Detail 
 Location : URBANPETS SERVICES PRIVATE LIMITED ; 
"
"URBANPETSSERVICESPRIVATELIMITED,AksharComplex,Ahmedabad,9662825744,GSTNO:24AAECU0338G1ZN"
BRANDS,DEPARTMENT,CATEGORY,Branch Name,Item name,Item alias,Current stock,Min Qty,Max Qty
,,,,,,,,
Ar Industries,Bowls & Water Bottle ,Bowl,URBANPETS SERVICES PRIVATE LIMITED,Classic Bowl Size 6,PP1006,0,0,0
Ar Industries,Bowls & Water Bottle ,Bowl,URBANPETS SERVICES PRIVATE LIMITED,Classic Bowl Size 3,PP1003,0,0,0
Ar Industries,Bowls & Water Bottle ,Bowl,URBANPETS SERVICES PRIVATE LIMITED,Classic Bowl Size 1A,PP1001A,0,0,0
Ar Industries,Bowls & Water Bottle ,Bowl,URBANPETS SERVICES PRIVATE LIMITED,Classic Bowl Size 2,PP1002,0,0,0
Ar Industries,Bowls & Water Bottle ,Bowl,URBANPETS SERVICES PRIVATE LIMITED,Classic Bowl Size 4,PP1004,0,0,0
Ar Industries,Bowls & Water Bottle ,Bowl,URBANPETS SERVICES PRIVATE LIMITED,Classic Bowl Size 5,PP1005,0,0,0
Ar Industries,Bedding & Mat ,Mat,URBANPETS SERVICES PRIVATE LIMITED,Dog Cotton Mattress-M,ARD102M,0,0,0
Ar Industries,Bedding & Mat ,Mat,URBANPETS SERVICES PRIVATE LIMITED,Dog Cotton Mattress-L,ARD102L,0,0,0
Ar Industries,Bedding & Mat ,Mat,URBANPETS SERVICES PRIVATE LIMITED,Rectangular Waterproof Mattress (L),PP2033,0,0,0
Ar Industries,Toys,Toys,URBANPETS SERVICES PRIVATE LIMITED,Catch me Stick L Toy,14599AR,0,0,0
Ar Industries,Toys,Toys,URBANPETS SERVICES PRIVATE LIMITED,Dura Chew B Toy,14602AR,0,0,0
Ar Industries,Toys,Toys,URBANPETS SERVICES PRIVATE LIMITED,Twins Rope Ball 7 cm Toy,14871AR,0,0,0
Ar Industries,Clothing ,T-shirts ,URBANPETS SERVICES PRIVATE LIMITED,AR T-Shirt 30,ARTS30,0,0,0
Ar Industries,Clothing ,T-shirts ,URBANPETS SERVICES PRIVATE LIMITED,AR T-Shirt 8,ARTS08,0,0,0
Ar Industries,Clothing ,T-shirts ,URBANPETS SERVICES PRIVATE LIMITED,AR T-Shirt 12,ARTS12,0,0,0
Ar Industries,Clothing ,T-shirts ,URBANPETS SERVICES PRIVATE LIMITED,AR T-Shirt 16,ARTS16,0,0,0
Ar Industries,Clothing ,T-shirts ,URBANPETS SERVICES PRIVATE LIMITED,AR T-Shirt 18,ARTS18,0,0,0
Ar Industries,Clothing ,T-shirts ,URBANPETS SERVICES PRIVATE LIMITED,AR T-Shirt 20,ARTS20,0,0,0
Ar Industries,Clothing ,T-shirts ,URBANPETS SERVICES PRIVATE LIMITED,AR T-Shirt 24,ARTS24,0,0,0
Ar Industries,Clothing ,T-shirts ,URBANPETS SERVICES PRIVATE LIMITED,AR T-Shirt 28,ARTS28,0,0,0
Ar Industries,Walk Essentials,Leash,URBANPETS SERVICES PRIVATE LIMITED,Pet Walk Premium Leash XS,PP5011,0,0,0
Ar Industries,Walk Essentials,Collar ,URBANPETS SERVICES PRIVATE LIMITED,Sports Collar XS,AR4031,0,0,0
Ar Industries,Toys,Toys,URBANPETS SERVICES PRIVATE LIMITED,Dura Chew C 2PK Toy,,0,0,0
Ar Industries,Toys,Toys,URBANPETS SERVICES PRIVATE LIMITED,Dura Chew C Toy,,0,0,0
Ar Industries,Toys,Toys,URBANPETS SERVICES PRIVATE LIMITED,Giggle Jouet Bone 12 Cm,,0,0,0
Ar Industries,Toys,Toys,URBANPETS SERVICES PRIVATE LIMITED,Meow Life-Dinosaur Toy,,0,0,0
Ar Industries,Toys,Toys,URBANPETS SERVICES PRIVATE LIMITED,Meow Life- Mouse Toy,,0,0,0
Ar Industries,Toys,Toys,URBANPETS SERVICES PRIVATE LIMITED,Tug O Play (Bone) Toy,,0,0,0
Ar Industries,Toys,Toys,URBANPETS SERVICES PRIVATE LIMITED,Meow Life- Fish Toy,,0,0,0
Ar Industries,Toys,Toys,URBANPETS SERVICES PRIVATE LIMITED,JDS0025 Rubber Bouncy Treat,,0,0,0
Ar Industries,Toys,Toys,URBANPETS SERVICES PRIVATE LIMITED,X Sharp Arched Bone S5 Toy,,0,0,0
Ar Industries,Bedding & Mat ,Mat,URBANPETS SERVICES PRIVATE LIMITED,Dog Travelling Mat - M,,0,0,0
Ar Industries,Bedding & Mat ,Mat,URBANPETS SERVICES PRIVATE LIMITED,Dog Travelling Mat - L,,0,0,0
Ar Industries,Accessories,Name Tag & Bell ,URBANPETS SERVICES PRIVATE LIMITED,Golden Address Tube,,0,0,0
