"Stock Update Detail 
 DATE : from 01-04-2024 11-09-2026 ; Location : All Location ; 
"
"URBANPETSSERVICESPRIVATELIMITED,AksharComplex,Ahmedabad,9662825744,GSTNO:24AAECU0338G1ZN"
Stock update no.,Stock update date,Approved Date,Item code,Item name,HSN Code,Alias Name,Batch no,Physical Qty,Actual Qty,Difference Qty,Status,Landing cost,MRP,Selling,Cost amount,Selling amount,Expiry date,Brand code,ERP code,Brand name,Issue format,Reason,Source,Remarks,Conversion unit,Message,Business Type,Branch Code,Branch Name,State
528,2024-05-07,2024-05-08,7515,GN Calcium Milk Sticks 270Gms,23091000,,,4,7,-3,Approved & Adjusted,136.00,325.00,325.00,-408.00,-975.00,2025-11-16,93,urbanpets,Gnawlers, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7397,Twistix Pumpkin Small 156gm,23091000,,,0,1,-1,Approved & Adjusted,188.77,449.00,449.00,-188.77,-449.00,2099-12-12,222,urbanpets,Twistix, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7397,Twistix Pumpkin Small 156gm,23091000,,,4,1,3,Approved & Adjusted,188.77,449.00,449.00,566.31,"1,347.00",2025-11-01,222,urbanpets,Twistix, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7429,Chicken Bacon(Barbecue Flav),23091000,,,2,1,1,Approved & Adjusted,139.36,385.00,385.00,139.36,385.00,2025-01-30,63,urbanpets,Dogaholic , ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,4649,Milky Chew Stick Style 30pcs,23091000,,,5,10,-5,Approved & Adjusted,139.36,375.00,375.00,-696.80,"-1,875.00",2099-12-12,63,urbanpets,Dogaholic , ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7716,Dentalight Dental Bone 60PCS,23091000,,,5,4,1,Failed due to Transaction done before approve,330.00,800.00,800.00,330.00,800.00,2025-07-05,59,urbanpets,Dentalight, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7522,GN 5 Inch Stick Roll 220G,23091000,,,2,3,-1,Approved & Adjusted,145.75,385.00,385.00,-145.75,-385.00,2025-08-30,93,urbanpets,Gnawlers, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7529,GN 2.5 Inch Stick Roll 220G,23091000,,,2,0,2,Approved & Adjusted,145.75,385.00,385.00,291.50,770.00,2099-12-12,93,urbanpets,Gnawlers, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,6937,Neko Cat Spiral Soft Chicken and Fish,23091000,,,6,5,1,Approved & Adjusted,84.32,220.00,220.00,84.32,220.00,2099-12-12,44,urbanpets,Cataholic, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7514,GN Calcium Chicken sticks 270Gms,23091000,,,8,1,7,Approved & Adjusted,136.00,325.00,325.00,952.00,"2,275.00",2025-09-30,93,urbanpets,Gnawlers, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7434,Milky Chew Chicken Stick Style 10 pcs,23091000,,,6,10,-4,Approved & Adjusted,139.36,375.00,375.00,-557.44,"-1,500.00",2025-08-30,63,urbanpets,Dogaholic , ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7623,Snackers Sasami Soft Steak 70gm,23091000,,,2,3,-1,Approved & Adjusted,68.68,220.00,220.00,-68.68,-220.00,2099-12-12,207,urbanpets,Snackers, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7621,Snackers Knotted Bone Style Peanut Butter Natural 70gm,23091000,,,4,5,-1,Approved & Adjusted,68.68,220.00,220.00,-68.68,-220.00,2099-12-12,207,urbanpets,Snackers, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7622,Snackers Knotted Bone Lamb 70gm,23091000,,,3,4,-1,Approved & Adjusted,68.68,220.00,220.00,-68.68,-220.00,,207,urbanpets,Snackers, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
529,2024-05-07,2024-05-08,9852,Petkin Big Natural Pet Wipes 100 Pcs,33079090,,,2,3,-1,Approved & Adjusted,463.00,995.00,995.00,-463.00,-995.00,2028-08-30,172,urbanpets,Petkin, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
529,2024-05-07,2024-05-08,9781,Pawpaya Pet Wipes 100 Pack Tub 19x16,33079090,,,1,2,-1,Approved & Adjusted,320.00,750.00,750.00,-320.00,-750.00,2099-12-12,172,urbanpets,Petkin, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
530,2024-05-07,2024-05-08,9747,Earthbath Ultra Mild Puppy Grooming Wipes 30 Ct,48189000,,,1,0,1,Approved & Adjusted,396.19,899.00,899.00,396.19,899.00,2099-12-12,69,urbanpets,Earthbath, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
530,2024-05-07,2024-05-08,2555,Aroma Groom Geluns Short Coat Shampoo-500ml,33051090,,,4,3,1,Approved & Adjusted,99.06,450.00,450.00,99.06,450.00,2099-12-12,13,urbanpets,Aroma Groom, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
